mz,mzmin,mzmax,rt,rtmin,rtmax,into,intb,maxo,sn,id,mz.cont,source
246.2418913,246.2417755,246.2420349,1321.24,1304.42,1334.19,20970458.67,19865041.45,1021253.438,31,1114,246.2418913,psp
393.2531037,393.2528687,393.2532959,1313.38,1305.54,1327.43,13567648.67,12424893.39,1016436.188,16,1115,393.2531037,psp
192.0241201,192.0239258,192.0243683,1299.95,1291.53,1314.5,9788794.045,9740749.673,1013983,74,1116,192.0241201,psp
85.02833556,85.02831268,85.02838135,1304.42,1304.42,1318.99,5594734.482,5590592.994,1011348.313,601,1117,85.02833556,psp
253.2133409,253.2132263,253.2134247,1317.87,1304.42,1331.37,18846587.18,15717578.69,1004417.438,22,1118,253.2133409,psp
299.1635865,299.1634216,299.1637268,1311.14,1285.91,1326.31,22316490.24,19904357.29,1002699.188,31,1119,299.1635865,psp
368.1850976,368.1847534,368.1852417,1313.94,1303.86,1326.31,13808282.63,12874115.87,1000991.688,27,1120,368.1850976,psp
201.1902685,201.190155,201.1904144,1291.53,1277.47,1304.98,20108552.52,19171824.09,991107.125,23,1121,201.1902685,psp
289.2711628,289.2710266,289.2713318,1322.37,1303.3,1334.75,19359197.92,17654474.07,978187,13,1122,289.2711628,psp
350.1212438,350.1208191,350.1219788,1302.18,1261.73,1302.74,10617516.15,10425510.23,962097.5625,75,1123,350.1212438,psp
327.2174644,327.2171936,327.2176208,1315.06,1304.98,1327.43,15806126.23,14268131.4,961277.1875,17,1124,327.2174644,psp
234.1102405,234.1099548,234.1104126,1305.54,1296.03,1317.87,7423551.968,7411411.742,956079.0625,172,1125,234.1102405,psp
305.6960205,305.6957397,305.696167,1313.94,1303.86,1327.43,13952499.13,11843826.12,948127.125,24,1126,305.6960205,psp
260.685419,260.6852112,260.6855469,1316.75,1304.98,1329.68,15822306.49,15171606.65,946392.5,24,1127,260.685419,psp
442.1667654,442.1660461,442.1678772,1303.3,1296.03,1312.26,5745734.325,5745719.214,945906.875,945906,1128,442.1667654,psp
323.2150396,323.2147522,323.2154236,1310.58,1288.72,1325.74,22183118.23,21681151.48,943317.625,28,1129,323.2150396,psp
422.2795391,422.2791748,422.2798157,1316.19,1304.42,1330.25,15059494.2,14033236.72,942465.8125,20,1130,422.2795391,psp
507.3318678,507.3312378,507.3324585,1316.75,1280.85,1317.31,17844740.94,15324334.63,936827.4375,24,1131,507.3318678,psp
225.1486065,225.1483459,225.148819,1310.02,1285.91,1329.68,27179642.7,25779400.31,928799.875,29,1132,225.1486065,psp
511.3266872,511.3263245,511.3270569,1316.19,1304.42,1330.25,16022768.47,13368473.43,928654.1875,16,1133,511.3266872,psp
191.1024161,191.1021881,191.1026001,1305.54,1291.53,1319.55,7480391.33,6834318.27,925484.125,39,1134,191.1024161,psp
996.1745277,996.1724854,996.1757813,1316.19,1310.02,1321.24,4621398.505,4621388.407,923613.75,923613,1135,996.1745277,psp
319.3297382,319.3293152,319.3298645,1294.34,1278.03,1296.03,13631971.11,13184588.92,923008.375,28,1136,319.3297382,psp
412.2588814,412.258667,412.2591248,1318.43,1304.98,1334.75,19244828,18603103.51,920321.3125,28,1137,412.2588814,psp
675.1086129,675.1075439,675.1102295,1315.62,1310.02,1321.8,4932491.885,4932480.666,918688,918687,1138,675.1086129,psp
289.2347154,289.2345581,289.2348633,1317.87,1305.54,1330.25,16232804.78,15745922.52,901264.6875,43,1139,289.2347154,psp
497.3112938,497.3106689,497.3118896,1314.5,1284.78,1342.63,29895730.52,27037998.35,896755.6875,16,1140,497.3112938,psp
176.0736991,176.0735474,176.0738525,1303.3,1260.05,1344.88,31470070.53,27865472.58,893954.1875,23,1141,176.0736991,psp
1014.65112,1014.650024,1014.6521,1316.19,1311.14,1321.24,4883036.221,4883026.682,888278.25,888277,1142,1014.65112,psp
410.2432081,410.2426758,410.2434998,1315.62,1304.42,1329.68,14599133.77,13569399.63,887668.125,27,1143,410.2432081,psp
427.2584748,427.2579346,427.2588806,1314.5,1303.3,1328,12605555.81,11957612.25,883956.5625,33,1144,427.2584748,psp
150.6470241,150.6466827,150.647171,1318.43,1304.98,1331.93,16242617.7,15774401.16,883463.0625,39,1145,150.6470241,psp
454.2693095,454.2687073,454.2698364,1315.06,1281.41,1339.25,26345653.67,23991502.48,877597.6875,22,1146,454.2693095,psp
495.2955293,495.2949524,495.2959595,1314.5,1302.18,1328.56,12972848.87,11473538.44,870804.1875,13,1147,495.2955293,psp
256.1209462,256.1208191,256.1210632,1310.02,1304.42,1325.74,11304531.74,9831660.562,866752.0625,21,1148,256.1209462,psp
489.3214862,489.321106,489.3218384,1320.12,1304.98,1344.88,25493674.04,21893020.81,863220.0625,16,1149,489.3214862,psp
273.2760374,273.2758789,273.2762451,1321.24,1303.86,1332.5,14226295.21,13338665.37,862540.625,18,1150,273.2760374,psp
215.1024349,215.1022491,215.1025696,1305.54,1293.78,1315.62,5858518.427,5793329.708,861544.25,33,1151,215.1024349,psp
392.2689431,392.268158,392.27005,1304.98,1267.91,1340.38,7395182.433,7275256.678,854450.375,73,1152,392.2689431,psp
372.0838138,372.0835266,372.084259,1304.98,1290.97,1317.31,12496143.33,12496117.55,849048,849047,1153,372.0838138,psp
396.263902,396.2634888,396.2641602,1317.31,1304.42,1341.51,17243131.05,16234816.34,846665.75,19,1154,396.263902,psp
267.0483093,267.0478821,267.048645,1318.43,1303.86,1352.76,21277799.92,17822095.35,837923.75,13,1155,267.0483093,psp
398.2431137,398.2427368,398.2434692,1318.43,1304.98,1342.63,20139939.14,19204803.36,837573.1875,23,1156,398.2431137,psp
703.0769669,703.0755615,703.0787964,1314.5,1306.66,1324.05,7261587.389,7261570.56,835253.9375,835253,1157,703.0769669,psp
440.2900457,440.2896729,440.2903442,1290.4,1278.03,1304.42,15631192.17,14372768.28,828606.9375,17,1158,440.2900457,psp
256.1670285,256.1667786,256.1673889,1309.46,1285.91,1325.74,18584509.37,17475825.92,827247.0625,25,1159,256.1670285,psp
120.6129555,120.6129227,120.6130295,1318.99,1303.86,1330.81,14818322.57,13973811.53,826322.5625,29,1160,120.6129555,psp
151.0674453,151.0673676,151.067688,1303.86,1294.34,1317.31,8105991.217,8105969.367,824307.5,824306,1161,151.0674453,psp
342.1219305,342.1216736,342.1223755,1304.42,1295.46,1316.75,8134901.603,8134882.554,822430.375,822429,1162,342.1219305,psp
505.3164167,505.3161011,505.3168335,1316.19,1303.86,1329.68,12375825.96,11057363.46,815663.1875,17,1163,505.3164167,psp
286.131701,286.1314392,286.1320496,1305.54,1274.1,1335.88,23613429.42,19217256.43,798008.8125,20,1164,286.131701,psp
556.3486018,556.3469238,556.3494873,1303.86,1293.22,1313.38,7053168.413,7041197.521,795780.6875,188,1165,556.3486018,psp
460.2949683,460.2944336,460.2954102,1290.4,1274.1,1304.98,16338829.53,15623666.46,794064.1875,30,1166,460.2949683,psp
151.6549266,151.6548309,151.655014,1319.55,1303.3,1333.62,17541157.07,16861786.3,793066.375,29,1167,151.6549266,psp
239.1977305,239.1974182,239.1979523,1317.87,1303.3,1333.06,14553922.05,13115961.77,791010.0625,14,1168,239.1977305,psp
780.2363204,780.2330933,780.2382813,1316.19,1308.9,1322.37,4628666.069,4628653.16,789338.8125,789338,1169,780.2363204,psp
1006.663893,1006.659485,1006.665161,1316.19,1311.7,1321.24,3720494.753,3720485.774,781422.375,781421,1170,1006.663893,psp
317.083537,317.0830994,317.0837708,1302.74,1293.22,1314.5,7713807.585,7713787.425,781141.625,781141,1171,317.083537,psp
242.1695636,242.1694183,242.169693,1314.5,1301.06,1333.06,15487627.65,14500735.04,780253.4375,26,1172,242.1695636,psp
298.2718568,298.2714844,298.2722168,1297.71,1290.4,1308.9,8955933.154,8523399.081,780054.375,16,1173,298.2718568,psp
148.0006365,147.9999542,148.0011292,1303.3,1296.59,1315.62,6005142.882,5922647.461,779222.1875,18,1174,148.0006365,psp
406.1561489,406.1554871,406.1564026,1308.9,1288.16,1325.74,15853900.51,14090871.15,777100.125,20,1175,406.1561489,psp
542.0681097,542.0675659,542.0686646,1316.19,1309.46,1323.49,4977211.006,4977198.098,770435.875,770435,1176,542.0681097,psp
121.6207917,121.6207352,121.6208496,1319.55,1302.74,1333.62,12255959.61,11156864.58,769528.5,25,1177,121.6207917,psp
402.234516,402.2340088,402.2349243,1307.22,1306.1,1337.57,15224754.7,12461445.52,767691.8125,18,1178,402.234516,psp
418.2846004,418.283844,418.2859497,1303.86,1296.03,1317.87,6611358.797,6600958.001,764103.6875,147,1179,418.2846004,psp
214.0915619,214.0913696,214.0917053,1309.46,1308.9,1325.18,8806924.726,8227652.042,763270.0625,21,1180,214.0915619,psp
475.2135756,475.2130432,475.2140198,1309.46,1288.72,1325.74,11696009.32,9942007.682,759841.25,19,1181,475.2135756,psp
304.0152554,304.0149841,304.0156555,1303.3,1296.03,1311.7,6635866.476,6635851.366,756906.6875,756906,1182,304.0152554,psp
595.4037148,595.4025879,595.4044189,1303.86,1292.65,1315.62,7176069.835,7174890.771,753921.375,571,1183,595.4037148,psp
428.2902549,428.2897949,428.2907715,1321.8,1304.98,1339.82,14828928.75,13772455.92,752444.625,27,1184,428.2902549,psp
375.1517655,375.151062,375.1522827,1304.42,1293.78,1318.43,7199925.65,7199901.56,751830,751829,1185,375.1517655,psp
266.0536731,266.0535278,266.053772,1317.31,1303.86,1342.07,15744654.74,15300681.92,749370.5,17,1186,266.0536731,psp
375.1989427,375.1986389,375.1998901,1303.3,1295.46,1310.02,5302713.498,5279863.019,749054.3125,82,1187,375.1989427,psp
256.2324115,256.2321167,256.2328491,1317.31,1279.16,1338.69,25722411.97,23695598.21,740162.625,21,1188,256.2324115,psp
440.3099645,440.3093567,440.3103027,1318.99,1304.98,1340.38,14602533.2,13443052.83,734644.9375,17,1189,440.3099645,psp
335.2148261,335.214325,335.2155151,1299.39,1287.03,1308.9,8558989.375,7853009.041,721214.5625,23,1190,335.2148261,psp
352.0978581,352.0975952,352.0981445,1306.1,1290.4,1318.43,10464926.79,10464900.44,718792.9375,718792,1191,352.0978581,psp
411.2805951,411.2797241,411.2817383,1303.86,1296.59,1312.26,7018720.8,7018705.689,717596.125,717595,1192,411.2805951,psp
687.1025749,687.1018677,687.1036987,1315.06,1307.78,1324.05,5911215.111,5911199.402,709065.875,709065,1193,687.1025749,psp
341.1378307,341.1374512,341.1381531,1303.3,1296.59,1312.82,5124319.407,5124304.856,705273.125,705272,1194,341.1378307,psp
152.1181566,152.118103,152.1182404,1315.62,1303.86,1328,10154795,4684476.729,695237.875,55,1195,152.1181566,psp
411.2272711,411.2267151,411.2279968,1314.5,1282.53,1338.13,20455128.92,17519054.35,691263.6875,19,1196,411.2272711,psp
148.0339288,148.0333862,148.0344849,1304.42,1294.9,1314.5,4789466.951,4758639.7,689500.25,38,1197,148.0339288,psp
264.1826968,264.182312,264.183075,1305.54,1273.54,1306.1,11460069.91,10908142.3,684786.125,29,1198,264.1826968,psp
203.2059558,203.2058716,203.2060699,1316.75,1303.3,1329.68,11650183.32,10574961.23,678903.375,18,1199,203.2059558,psp
322.7088495,322.708374,322.709259,1304.98,1282.53,1339.25,19234637.56,18093606.55,663479.8125,21,1200,322.7088495,psp
309.1478801,309.147644,309.1480103,1307.22,1287.59,1324.05,12766762.19,9151713.092,649027.9375,16,1201,309.1478801,psp
269.6906839,269.6903687,269.6908875,1316.19,1305.54,1331.37,10360071.81,9819002.741,638324.9375,23,1202,269.6906839,psp
356.18512,356.184845,356.1853333,1311.14,1287.03,1326.31,13130967.56,9616521.936,623756.875,12,1203,356.18512,psp
394.0932321,394.0926208,394.0937805,1303.86,1295.46,1313.38,6387963.695,6387946.335,618761.9375,618761,1204,394.0932321,psp
385.2679168,385.267395,385.2681885,1322.37,1303.86,1336.44,13623899.18,12156947.31,615982.9375,12,1205,385.2679168,psp
531.2980862,531.2966919,531.2991333,1301.62,1261.73,1347.7,21210804.83,18037404.14,614656.375,13,1206,531.2980862,psp
325.1431051,325.1427612,325.1434021,1312.82,1302.18,1326.87,9974400.259,8805222.832,606670.4375,13,1207,325.1431051,psp
582.3641754,582.3634644,582.3651123,1303.86,1295.46,1315.06,5726603.155,5715405.187,606210.625,149,1208,582.3641754,psp
148.163685,148.1635284,148.1637878,1322.37,1304.98,1342.07,13372191.56,11594999.3,593393,12,1209,148.163685,psp
1015.152651,1015.15033,1015.153687,1316.19,1310.02,1321.8,3474591.569,3474580.35,591243.75,591243,1210,1015.152651,psp
298.1513152,298.1508789,298.1515503,1313.94,1305.54,1327.43,7731031.388,6032423.911,589913.75,17,1211,298.1513152,psp
386.2520041,386.2515564,386.2523499,1318.99,1306.1,1333.06,10856760.32,9878731.166,586079.9375,14,1212,386.2520041,psp
314.1744828,314.1742249,314.1747742,1313.38,1303.3,1326.87,8933024.774,8630557.857,568435.25,30,1213,314.1744828,psp
271.1317741,271.1315002,271.1320496,1308.34,1287.03,1325.18,12461185.56,11446036.47,568325.375,20,1214,271.1317741,psp
481.2798784,481.2793274,481.2804565,1313.94,1280.85,1342.63,20653647.63,18186325.19,561573.75,13,1215,481.2798784,psp
238.1104129,238.1101532,238.1105804,1312.82,1300.51,1329.12,10837659.83,10217176.5,553831.375,24,1216,238.1104129,psp
404.1948549,404.1942749,404.195282,1310.58,1287.59,1325.74,10337567.01,8520871.804,543094.5625,14,1217,404.1948549,psp
189.1790835,189.1789551,189.1791992,1320.12,1304.98,1332.5,11158582.48,10615225.39,538244.8125,35,1218,189.1790835,psp
235.2450203,235.2448883,235.2451477,1322.93,1303.86,1335.88,12004561.06,11354154.2,531464.75,22,1219,235.2450203,psp
120.1132863,120.1132278,120.1133652,1306.66,1288.72,1325.18,10128297.45,9000439.2,530622.25,22,1220,120.1132863,psp
399.2271868,399.2267151,399.2276001,1314.5,1301.06,1331.93,9425918.375,8145472.346,530437.9375,13,1221,399.2271868,psp
395.1958258,395.195282,395.196167,1312.82,1285.34,1326.87,10067980.18,6597982.386,520012.7813,11,1222,395.1958258,psp
293.1164361,293.1160278,293.1166992,1304.98,1276.35,1335.88,16169146.78,14288504.47,515396.6563,13,1223,293.1164361,psp
355.1734721,355.1723938,355.1741943,1313.94,1313.38,1346.57,9755133.726,8483285.742,509952.2188,12,1224,355.1734721,psp
277.2846322,277.2840881,277.2848206,1324.62,1311.7,1337,8102118.476,7793580.936,505453.8438,30,1225,277.2846322,psp
527.3216361,527.321106,527.3226318,1315.62,1289.84,1340.38,14914218.11,11482664.06,500390,10,1226,527.3216361,psp
290.0722302,290.0720215,290.0725403,1303.86,1288.72,1320.68,7234453.65,5606832.102,491646,15,1227,290.0722302,psp
252.1721766,252.1718903,252.1724091,1317.31,1304.98,1329.68,7496945.289,6437797.141,487311.125,13,1228,252.1721766,psp
270.1195726,270.1192627,270.119812,1313.38,1266.79,1315.06,8087853.902,6309724.101,474292.3125,13,1229,270.1195726,psp
341.9713561,341.9710083,341.9717407,1302.74,1302.74,1311.7,2580206.536,2580197.576,469674.0625,645628,1230,341.9713561,psp
212.632818,212.6326599,212.6329803,1315.62,1304.42,1327.43,5962004.524,5304057.838,468559.9375,18,1231,212.632818,psp
85.07597,NA,NA,NA,NA,NA,NA,NA,NA,NA,1232,85.07597,bgp
86.05996,NA,NA,NA,NA,NA,NA,NA,NA,NA,1233,86.05996,bgp
86.07934,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,86.07934,bgp
87.05958,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235,87.05958,bgp
87.09155,NA,NA,NA,NA,NA,NA,NA,NA,NA,1236,87.09155,bgp
88.02144,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237,88.02144,bgp
88.07563,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238,88.07563,bgp
89.07086,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239,89.07086,bgp
89.10725,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240,89.10725,bgp
90.05492,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241,90.05492,bgp
91.05417,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242,91.05417,bgp
92.03683,NA,NA,NA,NA,NA,NA,NA,NA,NA,1243,92.03683,bgp
93.12071,NA,NA,NA,NA,NA,NA,NA,NA,NA,1244,93.12071,bgp
94.06508,NA,NA,NA,NA,NA,NA,NA,NA,NA,1245,94.06508,bgp
95.0603,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246,95.0603,bgp
96.08069,NA,NA,NA,NA,NA,NA,NA,NA,NA,1247,96.08069,bgp
96.99513,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,96.99513,bgp
97.07597,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249,97.07597,bgp
98.07123,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250,98.07123,bgp
98.08307,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,98.08307,bgp
98.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,1252,98.98,bgp
99.05523,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253,99.05523,bgp
99.09154,NA,NA,NA,NA,NA,NA,NA,NA,NA,1254,99.09154,bgp
100.07561,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255,100.07561,bgp
100.08836,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256,100.08836,bgp
100.09939,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257,100.09939,bgp
100.11199,NA,NA,NA,NA,NA,NA,NA,NA,NA,1258,100.11199,bgp
101.05966,NA,NA,NA,NA,NA,NA,NA,NA,NA,1259,101.05966,bgp
101.07089,NA,NA,NA,NA,NA,NA,NA,NA,NA,1260,101.07089,bgp
101.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261,101.079,bgp
101.10728,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262,101.10728,bgp
102.09128,NA,NA,NA,NA,NA,NA,NA,NA,NA,1263,102.09128,bgp
102.10251,NA,NA,NA,NA,NA,NA,NA,NA,NA,1264,102.10251,bgp
103.08651,NA,NA,NA,NA,NA,NA,NA,NA,NA,1265,103.08651,bgp
104.01614,NA,NA,NA,NA,NA,NA,NA,NA,NA,1266,104.01614,bgp
104.07051,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267,104.07051,bgp
104.11812,NA,NA,NA,NA,NA,NA,NA,NA,NA,1268,104.11812,bgp
104.99225,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269,104.99225,bgp
105.10219,NA,NA,NA,NA,NA,NA,NA,NA,NA,1270,105.10219,bgp
105.12099,NA,NA,NA,NA,NA,NA,NA,NA,NA,1271,105.12099,bgp
107.07019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1272,107.07019,bgp
108.61268,NA,NA,NA,NA,NA,NA,NA,NA,NA,1273,108.61268,bgp
109.11416,NA,NA,NA,NA,NA,NA,NA,NA,NA,1274,109.11416,bgp
111.01075,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275,111.01075,bgp
111.05527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1276,111.05527,bgp
111.09161,NA,NA,NA,NA,NA,NA,NA,NA,NA,1277,111.09161,bgp
111.11676,NA,NA,NA,NA,NA,NA,NA,NA,NA,1278,111.11676,bgp
112.08948,NA,NA,NA,NA,NA,NA,NA,NA,NA,1279,112.08948,bgp
112.09863,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,112.09863,bgp
113.07085,NA,NA,NA,NA,NA,NA,NA,NA,NA,1281,113.07085,bgp
113.10723,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282,113.10723,bgp
114.09157,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283,114.09157,bgp
114.10279,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284,114.10279,bgp
114.11087,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285,114.11087,bgp
114.61299,NA,NA,NA,NA,NA,NA,NA,NA,NA,1286,114.61299,bgp
115.0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,1287,115.0212,bgp
115.09201,NA,NA,NA,NA,NA,NA,NA,NA,NA,1288,115.09201,bgp
115.10702,NA,NA,NA,NA,NA,NA,NA,NA,NA,1289,115.10702,bgp
116.07081,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290,116.07081,bgp
116.11841,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291,116.11841,bgp
117.00044,NA,NA,NA,NA,NA,NA,NA,NA,NA,1292,117.00044,bgp
117.06609,NA,NA,NA,NA,NA,NA,NA,NA,NA,1293,117.06609,bgp
117.10243,NA,NA,NA,NA,NA,NA,NA,NA,NA,1294,117.10243,bgp
117.12156,NA,NA,NA,NA,NA,NA,NA,NA,NA,1295,117.12156,bgp
117.12624,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,117.12624,bgp
118.03207,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297,118.03207,bgp
118.06534,NA,NA,NA,NA,NA,NA,NA,NA,NA,1298,118.06534,bgp
118.08644,NA,NA,NA,NA,NA,NA,NA,NA,NA,1299,118.08644,bgp
118.09768,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,118.09768,bgp
118.13401,NA,NA,NA,NA,NA,NA,NA,NA,NA,1301,118.13401,bgp
119.01608,NA,NA,NA,NA,NA,NA,NA,NA,NA,1302,119.01608,bgp
119.08167,NA,NA,NA,NA,NA,NA,NA,NA,NA,1303,119.08167,bgp
120.0113,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304,120.0113,bgp
120.06568,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,120.06568,bgp
120.11322,NA,NA,NA,NA,NA,NA,NA,NA,NA,1306,120.11322,bgp
120.61293,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307,120.61293,bgp
121.01186,NA,NA,NA,NA,NA,NA,NA,NA,NA,1308,121.01186,bgp
121.62073,NA,NA,NA,NA,NA,NA,NA,NA,NA,1309,121.62073,bgp
122.00814,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,122.00814,bgp
122.07141,NA,NA,NA,NA,NA,NA,NA,NA,NA,1311,122.07141,bgp
123.09179,NA,NA,NA,NA,NA,NA,NA,NA,NA,1312,123.09179,bgp
123.12619,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313,123.12619,bgp
124.08704,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314,124.08704,bgp
125.03632,NA,NA,NA,NA,NA,NA,NA,NA,NA,1315,125.03632,bgp
125.07104,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316,125.07104,bgp
125.10743,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317,125.10743,bgp
125.12361,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318,125.12361,bgp
126.10266,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319,126.10266,bgp
127.08668,NA,NA,NA,NA,NA,NA,NA,NA,NA,1320,127.08668,bgp
127.10709,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321,127.10709,bgp
128.08193,NA,NA,NA,NA,NA,NA,NA,NA,NA,1322,128.08193,bgp
128.09011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323,128.09011,bgp
128.11828,NA,NA,NA,NA,NA,NA,NA,NA,NA,1324,128.11828,bgp
128.61031,NA,NA,NA,NA,NA,NA,NA,NA,NA,1325,128.61031,bgp
129.06721,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326,129.06721,bgp
129.07548,NA,NA,NA,NA,NA,NA,NA,NA,NA,1327,129.07548,bgp
129.10231,NA,NA,NA,NA,NA,NA,NA,NA,NA,1328,129.10231,bgp
129.12098,NA,NA,NA,NA,NA,NA,NA,NA,NA,1329,129.12098,bgp
129.12615,NA,NA,NA,NA,NA,NA,NA,NA,NA,1330,129.12615,bgp
130.0863,NA,NA,NA,NA,NA,NA,NA,NA,NA,1331,130.0863,bgp
130.09756,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332,130.09756,bgp
130.1339,NA,NA,NA,NA,NA,NA,NA,NA,NA,1333,130.1339,bgp
130.15906,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334,130.15906,bgp
131.01594,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335,131.01594,bgp
131.08153,NA,NA,NA,NA,NA,NA,NA,NA,NA,1336,131.08153,bgp
131.11858,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337,131.11858,bgp
131.13906,NA,NA,NA,NA,NA,NA,NA,NA,NA,1338,131.13906,bgp
132.11315,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339,132.11315,bgp
133.03156,NA,NA,NA,NA,NA,NA,NA,NA,NA,1340,133.03156,bgp
134.02723,NA,NA,NA,NA,NA,NA,NA,NA,NA,1341,134.02723,bgp
135.0108,NA,NA,NA,NA,NA,NA,NA,NA,NA,1342,135.0108,bgp
135.07242,NA,NA,NA,NA,NA,NA,NA,NA,NA,1343,135.07242,bgp
135.10157,NA,NA,NA,NA,NA,NA,NA,NA,NA,1344,135.10157,bgp
135.12607,NA,NA,NA,NA,NA,NA,NA,NA,NA,1345,135.12607,bgp
136.0118,NA,NA,NA,NA,NA,NA,NA,NA,NA,1346,136.0118,bgp
136.02156,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,136.02156,bgp
136.08691,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348,136.08691,bgp
136.13386,NA,NA,NA,NA,NA,NA,NA,NA,NA,1349,136.13386,bgp
136.94014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,136.94014,bgp
137.00786,NA,NA,NA,NA,NA,NA,NA,NA,NA,1351,137.00786,bgp
137.02641,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352,137.02641,bgp
137.04574,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353,137.04574,bgp
137.12346,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,137.12346,bgp
137.6393,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355,137.6393,bgp
138.1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356,138.1025,bgp
138.6471,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357,138.6471,bgp
139.08654,NA,NA,NA,NA,NA,NA,NA,NA,NA,1358,139.08654,bgp
139.1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,1359,139.1229,bgp
139.1485,NA,NA,NA,NA,NA,NA,NA,NA,NA,1360,139.1485,bgp
140.00183,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361,140.00183,bgp
140.08176,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362,140.08176,bgp
140.11816,NA,NA,NA,NA,NA,NA,NA,NA,NA,1363,140.11816,bgp
141.10215,NA,NA,NA,NA,NA,NA,NA,NA,NA,1364,141.10215,bgp
141.11338,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,141.11338,bgp
141.12131,NA,NA,NA,NA,NA,NA,NA,NA,NA,1366,141.12131,bgp
141.12599,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367,141.12599,bgp
142.03375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368,142.03375,bgp
142.09748,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369,142.09748,bgp
142.13386,NA,NA,NA,NA,NA,NA,NA,NA,NA,1370,142.13386,bgp
143.08149,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371,143.08149,bgp
143.12002,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,143.12002,bgp
143.12912,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373,143.12912,bgp
143.14067,NA,NA,NA,NA,NA,NA,NA,NA,NA,1374,143.14067,bgp
143.58723,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375,143.58723,bgp
144.0475,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376,144.0475,bgp
